#1
Name	S-1-P 16(1)
	Flags	Flag ID	Data Filename	Sample Name	Sample ID	Sample Type	Cal Point	Level	RT	Ret. Index	Actual Ret. Index	Unit	Area	Height	Std. Conc.	Conc.	%Diff	ISTD Area	ISTD Height	Area Ratio	Height Ratio	Peak Start	Peak End	Tailing F.	S/N	SI	Noise	RRT	Ref. RRT	%Dev RRT	Ref. Mode	Ref 1 m/z	Ref 1 Range	Ref 1 Set Ratio	Ref 1 Actual Ratio	Ref 1 Measured	Ref 1 Conc.	Ref 1 Std Ratio %Diff	Ref 2 m/z	Ref 2 Range	Ref 2 Set Ratio	Ref 2 Actual Ratio	Ref 2 Measured	Ref 2 Conc.	Ref 2 Std Ratio %Diff	Ref 3 m/z	Ref 3 Range	Ref 3 Set Ratio	Ref 3 Actual Ratio	Ref 3 Measured	Ref 3 Conc.	Ref 3 Std Ratio %Diff	Ref 4 m/z	Ref 4 Range	Ref 4 Set Ratio	Ref 4 Actual Ratio	Ref 4 Measured	Ref 4 Conc.	Ref 4 Std Ratio %Diff	Ref 5 m/z	Ref 5 Range	Ref 5 Set Ratio	Ref 5 Actual Ratio	Ref 5 Measured	Ref 5 Conc.	Ref 5 Std Ratio %Diff	Accuracy(%)	RT %Diff	RT Diff	Vial	Tray	Inj Vol	Acquired Date	Acquired By	%RSD (Conc)	%RSD (Area)	Type	ISTD Group	m/z	Concentrations[1]	Concentrations[2]	Concentrations[3]	Concentrations[4]	Concentrations[5]	Concentrations[6]	Concentrations[7]	Concentrations[8]	Concentrations[9]	Concentrations[10]	Concentrations[11]	Concentrations[12]	Concentrations[13]	Concentrations[14]	Concentrations[15]	Concentrations[16]	Concentrations[17]	Concentrations[18]	Concentrations[19]	Concentrations[20]	Concentrations[21]	Concentrations[22]	Concentrations[23]	Concentrations[24]	Concentrations[25]	Concentrations[26]	Concentrations[27]	Concentrations[28]	Concentrations[29]	Concentrations[30]	Concentrations[31]	Concentrations[32]	Concentrations[33]	Concentrations[34]	Concentrations[35]	Concentrations[36]	Concentrations[37]	Concentrations[38]	Concentrations[39]	Concentrations[40]	Concentrations[41]	Concentrations[42]	Concentrations[43]	Concentrations[44]	Concentrations[45]	Concentrations[46]	Concentrations[47]	Concentrations[48]	Concentrations[49]	Concentrations[50]	Concentrations[51]	Concentrations[52]	Concentrations[53]	Concentrations[54]	Concentrations[55]	Concentrations[56]	Concentrations[57]	Concentrations[58]	Concentrations[59]	Concentrations[60]	Concentrations[61]	Concentrations[62]	Concentrations[63]	Concentrations[64]	Event	Band	Slope	Width	Drift	Calc.by	Curve	Zero	Weight	Window/Band	Spiked	Noise From	Noise To	Found RT	Recovery	Mode	Mode ID	Sample Amt.	Dil. Factor	Quant Method	R²	R	Status	Average Conc.	Average Conc. (R1,R2)	ISTD RT Diff	Std RT Diff	ISTD RT	%Conc. Outside Curve	Lib. SI	Lib. RT	Lib. Compound Name	Lib. errRT	CAS #	Formula	Mol. Weight	Comment 1	Comment 2	Lib. CAS #	Lib. Synonym	Lib. Theory MW	Lib. Formula	Lib. Class	Lib. URL	Lib. Comment	Lib. Chromatogram Comment	Lib. Adduct Ion	Lib. Precursor Ion	Lib. SP ID of Precursor Ion	Lib. MS Stage	Lib. Ionization	Lib. Collision Energy	Lib. Instrument	Lib. Data Filename	Lib. Acquired By	Lib. Acquired	Lib. Sample Info	3rd Coeff.	2nd Coeff.	1st Coeff.	Intersection	Lib. Filename	Original Method Filename	Group #	Tailing F(10%)	Width(50%)	Noise Calc. Method	Group Type	Custom Calc. Result 1	Custom Calc. Result 2	Custom Calc. Result 3	Custom Calc. Result 4	Custom Calc. Result 5	Ref 1 S/N	Ref 2 S/N	Ref 3 S/N	Ref 4 S/N	Ref 5 S/N	Ref. Ions	Asymmetry	Data Comment	ISTD Name	RF	RF %RSD (level)	RF Mean (level)	RF SD (level)	Comment	Ref 1 Noise	Ref 2 Noise	Ref 3 Noise	Ref 4 Noise	Ref 5 Noise	ISTD Amount	 +/- ppm	ISTD %Diff (Stds) Area	ISTD %Diff (Controls) Area	Std. Conc. Factor	Correction Factor	Confidence	RF Mean (curve)	RF SD (curve)	RF %RSD (curve)	RF Deviation	Ref STD ID	Ref 1 Result	Ref 2 Result	Ref 3 Result	Ref 4 Result	Ref 5 Result	Ref 1 RRT	Ref 2 RRT	Ref 3 RRT	Ref 4 RRT	Ref 5 RRT
79			2035RAB_0104_A1	2035RAB_0104_A1	2035RAB_0104_A1	Unknown	No		2.742	0.00	0.00	ppm	376221	211347		0.0000		3534390	1584746	0.106	0.133	2.669	2.997	1.324	1581.63		133.63	0.874	0.846	3.405	Simply Calculate																																					1.17	0.032	52	1	5.0000	05/03/2021 00:35:19	System Administrator			Target	2	350.00>79.05	1	1	1	1	1	1	1																																																										17	0.100	10.00	10.000	0.0000	Area				Window	0.00000	1.801	3.498	2.774		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0000	0.0000	 -0.40		3.17								0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.092	0.028	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.183		S-1-P 17(1)											1.0000				1.000000	1.000000																
80			2035RAB_0106_A1	2035RAB_0106_A1	2035RAB_0106_A1	Unknown	No		2.742	0.00	0.00	ppm	760801	428170		0.0000		3269214	1442556	0.233	0.297	2.654	2.997	1.328	3407.98		125.64	0.879	0.846	3.985	Simply Calculate																																					1.17	0.032	46	1	5.0000	04/03/2021 23:25:13	System Administrator			Target	2	350.00>79.05	1	1	1	1	1	1	1																																																										17	0.100	10.00	10.000	0.0000	Area				Window	0.00000	1.801	3.498	2.774		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0000	0.0000	 -0.38		3.16								0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.093	0.028	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.186		S-1-P 17(1)											1.0000				1.000000	1.000000																
81			2035RAB_0111_A1	2035RAB_0111_A1	2035RAB_0111_A1	Unknown	No		2.742	0.00	0.00	ppm	805501	443636		0.0000		3492096	1528682	0.231	0.290	2.681	3.012	1.210	2242.60		197.82	0.870	0.846	2.926	Simply Calculate																																					0.80	0.022	42	1	5.0000	04/03/2021 22:38:23	System Administrator			Target	2	350.00>79.05	1	1	1	1	1	1	1																																																										17	0.100	10.00	10.000	0.0000	Area				Window	0.00000	1.801	3.498	2.764		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0000	0.0000	 -0.41		3.18								0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.092	0.026	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.184		S-1-P 17(1)											1.0000				1.000000	1.000000																
82			2035RAB_0113_A1	2035RAB_0113_A1	2035RAB_0113_A1	Unknown	No		2.742	0.00	0.00	ppm	605274	331159		0.0000		3231031	1442061	0.187	0.230	2.681	3.012	1.219	1846.55		179.34	0.870	0.846	2.857	Simply Calculate																																					0.73	0.020	32	1	5.0000	04/03/2021 20:41:21	System Administrator			Target	2	350.00>79.05	1	1	1	1	1	1	1																																																										17	0.100	10.00	10.000	0.0000	Area				Window	0.00000	1.801	3.498	2.762		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0000	0.0000	 -0.41		3.18								0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.085	0.027	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.171		S-1-P 17(1)											1.0000				1.000000	1.000000																
83			2035RAB_0114_A1	2035RAB_0114_A1	2035RAB_0114_A1	Unknown	No		2.742	0.00	0.00	ppm	649212	366883		0.0000		2842101	1186351	0.228	0.309	2.654	2.997	1.157	3943.32		93.04	0.880	0.846	4.065	Simply Calculate																																					0.91	0.025	53	1	5.0000	05/03/2021 00:47:00	System Administrator			Target	2	350.00>79.05	1	1	1	1	1	1	1																																																										17	0.100	10.00	10.000	0.0000	Area				Window	0.00000	1.801	3.498	2.767		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0000	0.0000	 -0.38		3.14								0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.082	0.026	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.164		S-1-P 17(1)											1.0000				1.000000	1.000000																
84			2035RAB_0115_A1	2035RAB_0115_A1	2035RAB_0115_A1	Unknown	No		2.742	0.00	0.00	ppm	489148	266399		0.0000		3582581	1580366	0.137	0.169	2.636	3.102	1.192	2815.83		94.61	0.871	0.846	3.002	Simply Calculate																																					0.84	0.023	40	1	5.0000	04/03/2021 22:15:00	System Administrator			Target	2	350.00>79.05	1	1	1	1	1	1	1																																																										17	0.100	10.00	10.000	0.0000	Area				Window	0.00000	1.801	3.498	2.765		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0000	0.0000	 -0.41		3.17								0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.095	0.026	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.190		S-1-P 17(1)											1.0000				1.000000	1.000000																
85			2035RAB_0118_A1	2035RAB_0118_A1	2035RAB_0118_A1	Unknown	No		2.742	0.00	0.00	ppm	513076	281132		0.0000		3549038	1584751	0.145	0.177	2.681	2.997	1.317	1814.90		154.90	0.871	0.846	3.023	Simply Calculate																																					0.47	0.013	24	1	5.0000	04/03/2021 19:07:47	System Administrator			Target	2	350.00>79.05	1	1	1	1	1	1	1																																																										17	0.100	10.00	10.000	0.0000	Area				Window	0.00000	1.801	3.498	2.755		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0000	0.0000	 -0.41		3.16								0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.095	0.028	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.191		S-1-P 17(1)											1.0000				1.000000	1.000000																
86			2035RAB_0120_A1	2035RAB_0120_A1	2035RAB_0120_A1	Unknown	No		2.742	0.00	0.00	ppm	354980	196822		0.0000		3263914	1448448	0.109	0.136	2.681	2.980	1.205	1733.79		113.52	0.872	0.846	3.142	Simply Calculate																																					0.91	0.025	29	1	5.0000	04/03/2021 20:06:16	System Administrator			Target	2	350.00>79.05	1	1	1	1	1	1	1																																																										17	0.100	10.00	10.000	0.0000	Area				Window	0.00000	1.801	3.498	2.767		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0000	0.0000	 -0.41		3.17								0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.114	0.026	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.228		S-1-P 17(1)											1.0000				1.000000	1.000000																

#2
Name	S-1-P 18(0)
	Flags	Flag ID	Data Filename	Sample Name	Sample ID	Sample Type	Cal Point	Level	RT	Ret. Index	Actual Ret. Index	Unit	Area	Height	Std. Conc.	Conc.	%Diff	ISTD Area	ISTD Height	Area Ratio	Height Ratio	Peak Start	Peak End	Tailing F.	S/N	SI	Noise	RRT	Ref. RRT	%Dev RRT	Ref. Mode	Ref 1 m/z	Ref 1 Range	Ref 1 Set Ratio	Ref 1 Actual Ratio	Ref 1 Measured	Ref 1 Conc.	Ref 1 Std Ratio %Diff	Ref 2 m/z	Ref 2 Range	Ref 2 Set Ratio	Ref 2 Actual Ratio	Ref 2 Measured	Ref 2 Conc.	Ref 2 Std Ratio %Diff	Ref 3 m/z	Ref 3 Range	Ref 3 Set Ratio	Ref 3 Actual Ratio	Ref 3 Measured	Ref 3 Conc.	Ref 3 Std Ratio %Diff	Ref 4 m/z	Ref 4 Range	Ref 4 Set Ratio	Ref 4 Actual Ratio	Ref 4 Measured	Ref 4 Conc.	Ref 4 Std Ratio %Diff	Ref 5 m/z	Ref 5 Range	Ref 5 Set Ratio	Ref 5 Actual Ratio	Ref 5 Measured	Ref 5 Conc.	Ref 5 Std Ratio %Diff	Accuracy(%)	RT %Diff	RT Diff	Vial	Tray	Inj Vol	Acquired Date	Acquired By	%RSD (Conc)	%RSD (Area)	Type	ISTD Group	m/z	Concentrations[1]	Concentrations[2]	Concentrations[3]	Concentrations[4]	Concentrations[5]	Concentrations[6]	Concentrations[7]	Concentrations[8]	Concentrations[9]	Concentrations[10]	Concentrations[11]	Concentrations[12]	Concentrations[13]	Concentrations[14]	Concentrations[15]	Concentrations[16]	Concentrations[17]	Concentrations[18]	Concentrations[19]	Concentrations[20]	Concentrations[21]	Concentrations[22]	Concentrations[23]	Concentrations[24]	Concentrations[25]	Concentrations[26]	Concentrations[27]	Concentrations[28]	Concentrations[29]	Concentrations[30]	Concentrations[31]	Concentrations[32]	Concentrations[33]	Concentrations[34]	Concentrations[35]	Concentrations[36]	Concentrations[37]	Concentrations[38]	Concentrations[39]	Concentrations[40]	Concentrations[41]	Concentrations[42]	Concentrations[43]	Concentrations[44]	Concentrations[45]	Concentrations[46]	Concentrations[47]	Concentrations[48]	Concentrations[49]	Concentrations[50]	Concentrations[51]	Concentrations[52]	Concentrations[53]	Concentrations[54]	Concentrations[55]	Concentrations[56]	Concentrations[57]	Concentrations[58]	Concentrations[59]	Concentrations[60]	Concentrations[61]	Concentrations[62]	Concentrations[63]	Concentrations[64]	Event	Band	Slope	Width	Drift	Calc.by	Curve	Zero	Weight	Window/Band	Spiked	Noise From	Noise To	Found RT	Recovery	Mode	Mode ID	Sample Amt.	Dil. Factor	Quant Method	R²	R	Status	Average Conc.	Average Conc. (R1,R2)	ISTD RT Diff	Std RT Diff	ISTD RT	%Conc. Outside Curve	Lib. SI	Lib. RT	Lib. Compound Name	Lib. errRT	CAS #	Formula	Mol. Weight	Comment 1	Comment 2	Lib. CAS #	Lib. Synonym	Lib. Theory MW	Lib. Formula	Lib. Class	Lib. URL	Lib. Comment	Lib. Chromatogram Comment	Lib. Adduct Ion	Lib. Precursor Ion	Lib. SP ID of Precursor Ion	Lib. MS Stage	Lib. Ionization	Lib. Collision Energy	Lib. Instrument	Lib. Data Filename	Lib. Acquired By	Lib. Acquired	Lib. Sample Info	3rd Coeff.	2nd Coeff.	1st Coeff.	Intersection	Lib. Filename	Original Method Filename	Group #	Tailing F(10%)	Width(50%)	Noise Calc. Method	Group Type	Custom Calc. Result 1	Custom Calc. Result 2	Custom Calc. Result 3	Custom Calc. Result 4	Custom Calc. Result 5	Ref 1 S/N	Ref 2 S/N	Ref 3 S/N	Ref 4 S/N	Ref 5 S/N	Ref. Ions	Asymmetry	Data Comment	ISTD Name	RF	RF %RSD (level)	RF Mean (level)	RF SD (level)	Comment	Ref 1 Noise	Ref 2 Noise	Ref 3 Noise	Ref 4 Noise	Ref 5 Noise	ISTD Amount	 +/- ppm	ISTD %Diff (Stds) Area	ISTD %Diff (Controls) Area	Std. Conc. Factor	Correction Factor	Confidence	RF Mean (curve)	RF SD (curve)	RF %RSD (curve)	RF Deviation	Ref STD ID	Ref 1 Result	Ref 2 Result	Ref 3 Result	Ref 4 Result	Ref 5 Result	Ref 1 RRT	Ref 2 RRT	Ref 3 RRT	Ref 4 RRT	Ref 5 RRT
1			2035RAB_0001BLANK_A1	2035RAB_0001BLANK_A1	2035RAB_0001BLANK_A1	Unknown	No		3.816	0.00		ppm																	1.080		Simply Calculate																																							1	1	5.0000	04/03/2021 14:38:52	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000					No peak is found in the Window/Band range	ND(W/B)	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending													0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm																			S-1-P 17(0)											1.0000				1.000000	1.000000																
2			2035RAB_0001BLANK_B1	2035RAB_0001BLANK_B1	2035RAB_0001BLANK_B1	Unknown	No		3.816	0.00	0.00	ppm	68752	19313		0.0000						3.732	4.131	1.349	37.62		513.41		1.080		Simply Calculate																																					1.00	0.038	8	1	5.0000	04/03/2021 16:00:44	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.854		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0000	0.0000											0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.196	0.051	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.393		S-1-P 17(0)											1.0000				1.000000	1.000000																
3			2035RAB_0001BLANK_C1	2035RAB_0001BLANK_C1	2035RAB_0001BLANK_C1	Unknown	No		3.816	0.00		ppm																	1.080		Simply Calculate																																							85	1	5.0000	05/03/2021 07:01:09	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000					No peak is found in the Window/Band range	ND(W/B)	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending													0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm																			S-1-P 17(0)											1.0000				1.000000	1.000000																
4			2035RAB_0001BLANK_D1 (BLSST)	2035RAB_0001BLANK_D1 (BLSST)	2035RAB_0001BLANK_D1 (BLSST)	Unknown	No		3.816	0.00		ppm																	1.080		Simply Calculate																																							101	1	5.0000	05/03/2021 07:24:31	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000					No peak is found in the Window/Band range	ND(W/B)	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending													0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm																			S-1-P 17(0)											1.0000				1.000000	1.000000																
5			2035RAB_0001ACAL0_A1	2035RAB_0001ACAL0_A1	2035RAB_0001ACAL0_A1	Unknown	No		3.816	0.00	0.00	ppm	123028	33530		0.0119		2382400	829911	0.052	0.040	3.682	4.088	0.970	91.46		366.61	1.104	1.080	2.168	Simply Calculate																																					0.00	0.000	9	1	5.0000	04/03/2021 16:12:25	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.816		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0119	0.0119	0.36		3.46	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.539	0.045	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.078		S-1-P 17(0)											1.0000				1.000000	1.000000																
6			2035RAB_0001ACAL2_A1	2035RAB_0001ACAL2_A1	2035RAB_0001ACAL2_A1	Unknown	No		3.816	0.00	0.00	ppm	547489	152447		0.0462		2731987	980075	0.200	0.156	3.682	4.209	1.840	619.21		246.20	1.109	1.080	2.626	Simply Calculate																																					0.47	0.018	10	1	5.0000	04/03/2021 16:24:06	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.834		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0462	0.0462	0.38		3.46	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.461	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.922		S-1-P 17(0)											1.0000				1.000000	1.000000																
7			2035RAB_0001ACAL4_A1	2035RAB_0001ACAL4_A1	2035RAB_0001ACAL4_A1	Unknown	No		3.816	0.00	0.00	ppm	1832688	493376		0.1559		2710375	998598	0.676	0.494	3.682	4.447	1.683	1745.42		282.67	1.120	1.080	3.676	Simply Calculate																																					1.44	0.055	11	1	5.0000	04/03/2021 16:35:48	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.871		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1559	0.1559	0.41		3.46	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.465	0.049	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.929		S-1-P 17(0)											1.0000				1.000000	1.000000																
8			2035RAB_0001ACAL6_A1	2035RAB_0001ACAL6_A1	2035RAB_0001ACAL6_A1	Unknown	No		3.816	0.00	0.00	ppm	8443764	2595424		0.7704		2526917	924493	3.342	2.807	3.698	4.507	1.551	3552.86		730.52	1.118	1.080	3.464	Simply Calculate																																					1.28	0.049	12	1	5.0000	04/03/2021 16:47:30	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.865		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.7704	0.7704	0.41		3.46	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.230	0.044	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.460		S-1-P 17(0)											1.0000				1.000000	1.000000																
9			2035RAB_0001ACAL8_A1	2035RAB_0001ACAL8_A1	2035RAB_0001ACAL8_A1	Unknown	No		3.816	0.00	0.00	ppm	25741781	8057610		3.0812		1926066	687582	13.365	11.719	3.698	4.519	1.507	3128.42		2575.61	1.118	1.080	3.532	Simply Calculate																																					0.73	0.028	13	1	5.0000	04/03/2021 16:59:12	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.844		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	3.0812	3.0812	0.41		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.202	0.044	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.403		S-1-P 17(0)											1.0000				1.000000	1.000000																
10			2035RAB_0001CAL0_A1	2035RAB_0001CAL0_A1	2035RAB_0001CAL0_A1	Unknown	No		3.816	0.00	0.00	ppm	374150	101012		0.0711		1213985	426235	0.308	0.237	3.682	4.131	1.882	370.62		272.54	1.117	1.080	3.425	Simply Calculate																																					0.94	0.036	3	1	5.0000	04/03/2021 15:02:14	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.852		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0711	0.0711	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.544	0.049	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.089		S-1-P 17(0)											1.0000				1.000000	1.000000																
11			2035RAB_0001CAL2_A1	2035RAB_0001CAL2_A1	2035RAB_0001CAL2_A1	Unknown	No		3.816	0.00	0.00	ppm	753657	218215		0.1448		1200319	429449	0.628	0.508	3.665	4.268	1.720	870.67		250.63	1.116	1.080	3.358	Simply Calculate																																					0.50	0.019	4	1	5.0000	04/03/2021 15:13:55	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.835		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1448	0.1448	0.40		3.43	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.491	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.982		S-1-P 17(0)											1.0000				1.000000	1.000000																
12			2035RAB_0001CAL4_A1	2035RAB_0001CAL4_A1	2035RAB_0001CAL4_A1	Unknown	No		3.816	0.00	0.00	ppm	2006448	572752		0.4164		1110958	384154	1.806	1.491	3.616	4.340	1.734	1291.65		443.43	1.099	1.080	1.708	Simply Calculate																																					 -0.81	 -0.031	5	1	5.0000	04/03/2021 15:25:41	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.785		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.4164	0.4164	0.34		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.460	0.045	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.920		S-1-P 17(0)											1.0000				1.000000	1.000000																
13			2035RAB_0001CAL6_A1	2035RAB_0001CAL6_A1	2035RAB_0001CAL6_A1	Unknown	No		3.816	0.00	0.00	ppm	7779052	2323263		1.5963		1123481	402086	6.924	5.778	3.682	4.376	1.608	1266.86		1833.88	1.115	1.080	3.212	Simply Calculate																																					0.55	0.021	6	1	5.0000	04/03/2021 15:37:21	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.837		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	1.5963	1.5963	0.40		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.346	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.691		S-1-P 17(0)											1.0000				1.000000	1.000000																
14			2035RAB_0001CAL8_A1	2035RAB_0001CAL8_A1	2035RAB_0001CAL8_A1	Unknown	No		3.816	0.00	0.00	ppm	30152360	8986296		6.3502		1094681	382611	27.544	23.487	3.665	4.376	1.552	1223.55		7344.45	1.117	1.080	3.367	Simply Calculate																																					0.18	0.007	7	1	5.0000	04/03/2021 15:49:02	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.823		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	6.3502	6.3502	0.40		3.42	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.277	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.553		S-1-P 17(0)											1.0000				1.000000	1.000000																
15			2035RAB_0001PROC_A1	2035RAB_0001PROC_A1	2035RAB_0001PROC_A1	Unknown	No		3.816	0.00	0.00	ppm	11812	3623		0.0010		2712777	948175	0.004	0.004	3.665	3.931	2.410	173.15		20.93	1.077	1.080	 -0.314	Simply Calculate																																					 -2.46	 -0.094	2	1	5.0000	04/03/2021 14:50:33	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.722		Manual Integrate	M	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0010	0.0010	0.27		3.46	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.453	0.043	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.906		S-1-P 17(0)											1.0000				1.000000	1.000000																
16			2035RAB_0001PROC_A2	2035RAB_0001PROC_A2	2035RAB_0001PROC_A2	Unknown	No		3.816	0.00		ppm						2330052	838724										1.080		Simply Calculate																																							2	1	5.0000	05/03/2021 07:12:50	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000					No peak is found in the Window/Band range	ND(W/B)	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending					3.47								0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm																			S-1-P 17(0)											1.0000				1.000000	1.000000																
